subscription_id,user_id,subscription_type,subscription_start_date,subscription_end_date,payment_method,premium_offer_shown,premium_offer_clicked,upgraded_to_premium
SUB_0322,USR_06561,Monthly Premium,2025-05-01,,Apple Pay,1,0,1
SUB_0323,USR_08213,Monthly Premium,2025-05-11,2025-06-10,Apple Pay,1,1,1
SUB_0324,USR_01681,Monthly Premium,2025-03-21,,Credit Card,1,1,1
SUB_0325,USR_01016,Monthly Premium,2025-06-19,2025-07-19,Credit Card,1,0,1
SUB_0326,USR_06651,Annual Premium,2025-02-22,2025-03-24,Google Pay,1,1,1
SUB_0327,USR_02991,Monthly Premium,2025-06-26,2025-07-26,PayPal,1,1,1
SUB_0328,USR_02202,Monthly Premium,2025-06-11,2025-07-11,Credit Card,1,1,1
SUB_0329,USR_07553,Monthly Premium,2025-04-05,,Google Pay,1,0,1
SUB_0330,USR_02150,Monthly Premium,2025-05-30,,Credit Card,1,1,1
SUB_0331,USR_08362,Annual Premium,2025-07-03,2025-08-02,PayPal,1,1,1
SUB_0332,USR_06779,Monthly Premium,2025-06-21,2025-07-21,PayPal,1,1,1
SUB_0333,USR_05086,Monthly Premium,2025-05-21,,Google Pay,1,1,1
SUB_0334,USR_09075,Monthly Premium,2025-05-14,,Google Pay,1,1,1
SUB_0335,USR_00376,Annual Premium,2025-05-27,,Credit Card,1,1,1
SUB_0336,USR_03735,Monthly Premium,2025-04-26,2025-05-26,Credit Card,1,1,1
SUB_0337,USR_08180,Monthly Premium,2025-05-18,,Credit Card,1,1,1
SUB_0338,USR_05663,Monthly Premium,2025-05-05,2025-06-04,PayPal,1,1,1
SUB_0339,USR_00892,Monthly Premium,2025-04-23,2025-05-23,PayPal,1,1,1
SUB_0340,USR_04108,Monthly Premium,2025-02-15,,Credit Card,1,1,1
SUB_0341,USR_03737,Monthly Premium,2025-07-05,,Apple Pay,1,1,1
SUB_0342,USR_03059,Monthly Premium,2025-03-12,,Credit Card,1,1,1
SUB_0343,USR_02271,Monthly Premium,2025-02-02,,Credit Card,1,1,1
SUB_0344,USR_01566,Monthly Premium,2025-02-02,,Credit Card,1,1,1
SUB_0345,USR_08114,Monthly Premium,2025-02-21,,PayPal,1,1,1
SUB_0346,USR_09433,Monthly Premium,2025-06-02,2025-07-02,Apple Pay,1,1,1
SUB_0347,USR_05354,Monthly Premium,2025-02-14,,Apple Pay,1,1,1
SUB_0348,USR_00891,Monthly Premium,2025-04-21,,Credit Card,1,1,1
SUB_0349,USR_00976,Monthly Premium,2025-06-23,2025-07-23,Google Pay,1,1,1
SUB_0350,USR_02503,Monthly Premium,2025-05-10,,Apple Pay,1,1,1
SUB_0351,USR_06849,Monthly Premium,2025-03-02,2025-04-01,Credit Card,1,1,1
SUB_0352,USR_06572,Monthly Premium,2025-04-20,2025-05-20,Google Pay,1,1,1
SUB_0353,USR_03487,Annual Premium,2025-03-17,,Credit Card,1,1,1
SUB_0354,USR_04863,Monthly Premium,2025-06-23,,Credit Card,1,0,1
SUB_0355,USR_08056,Monthly Premium,2025-03-22,2025-04-21,Credit Card,1,1,1
SUB_0356,USR_06633,Monthly Premium,2025-06-11,,Google Pay,1,1,1
SUB_0357,USR_07069,Annual Premium,2025-02-15,,Credit Card,1,1,1
SUB_0358,USR_08092,Monthly Premium,2025-05-10,2025-06-09,Credit Card,1,1,1
SUB_0359,USR_06049,Monthly Premium,2025-01-11,,Google Pay,1,1,1
SUB_0360,USR_02291,Annual Premium,2025-01-17,,Google Pay,1,1,1
SUB_0361,USR_06306,Monthly Premium,2025-02-20,2025-03-22,PayPal,1,1,1
SUB_0362,USR_04306,Monthly Premium,2025-02-23,2025-03-25,Google Pay,1,1,1
SUB_0363,USR_06595,Monthly Premium,2025-04-28,,Credit Card,1,0,1
SUB_0364,USR_01833,Annual Premium,2025-04-22,,PayPal,1,1,1
SUB_0365,USR_09408,Monthly Premium,2025-02-10,2025-03-12,Credit Card,1,1,1
SUB_0366,USR_01962,Monthly Premium,2025-01-23,2025-02-22,PayPal,1,1,1
SUB_0367,USR_09281,Monthly Premium,2025-06-01,2025-07-01,Credit Card,1,1,1
SUB_0368,USR_05176,Monthly Premium,2025-04-13,,Credit Card,1,1,1
SUB_0369,USR_06679,Annual Premium,2025-01-24,,Google Pay,1,1,1
SUB_0370,USR_04624,Monthly Premium,2025-05-12,2025-06-11,Google Pay,1,0,1
SUB_0371,USR_08097,Monthly Premium,2025-04-29,2025-05-29,Credit Card,1,1,1
SUB_0372,USR_01910,Monthly Premium,2025-01-24,,Credit Card,1,1,1
SUB_0373,USR_00973,Monthly Premium,2025-06-24,,Apple Pay,1,1,1
SUB_0374,USR_03567,Monthly Premium,2025-03-17,,Google Pay,1,1,1
SUB_0375,USR_00330,Annual Premium,2025-04-06,2025-05-06,Apple Pay,1,1,1
SUB_0376,USR_05514,Monthly Premium,2025-05-11,,PayPal,1,1,1
SUB_0377,USR_04814,Monthly Premium,2025-06-18,,Credit Card,1,1,1
SUB_0378,USR_06272,Annual Premium,2025-02-15,2025-03-17,Apple Pay,1,1,1
SUB_0379,USR_02345,Annual Premium,2025-06-12,,Credit Card,1,1,1
SUB_0380,USR_06702,Monthly Premium,2025-03-19,,Apple Pay,1,0,1
SUB_0381,USR_01161,Monthly Premium,2025-03-23,,Apple Pay,1,1,1
SUB_0382,USR_08070,Monthly Premium,2025-01-06,2025-02-05,Apple Pay,1,1,1
SUB_0383,USR_05564,Annual Premium,2025-03-28,,Credit Card,1,1,1
SUB_0384,USR_06352,Monthly Premium,2025-02-10,,Credit Card,1,1,1
SUB_0385,USR_00722,Monthly Premium,2025-02-24,,Google Pay,1,1,1
SUB_0386,USR_01537,Monthly Premium,2025-03-02,,Apple Pay,1,1,1
SUB_0387,USR_07448,Monthly Premium,2025-03-27,,Credit Card,1,1,1
SUB_0388,USR_02615,Annual Premium,2025-06-04,,Credit Card,1,1,1
SUB_0389,USR_04398,Monthly Premium,2025-03-17,,Apple Pay,1,1,1
SUB_0390,USR_07221,Annual Premium,2025-01-11,,Credit Card,1,1,1
SUB_0391,USR_05769,Monthly Premium,2025-02-22,,Credit Card,1,1,1
SUB_0392,USR_09012,Monthly Premium,2025-03-12,,Apple Pay,1,0,1
SUB_0393,USR_00934,Monthly Premium,2025-04-28,2025-05-28,Credit Card,1,0,1
SUB_0394,USR_08312,Annual Premium,2025-05-21,,Apple Pay,1,1,1
SUB_0395,USR_00591,Monthly Premium,2025-06-27,2025-07-27,Credit Card,1,1,1
SUB_0396,USR_01980,Monthly Premium,2025-04-25,,Credit Card,1,1,1
SUB_0397,USR_01857,Monthly Premium,2025-04-18,,Credit Card,1,1,1
SUB_0398,USR_01344,Monthly Premium,2025-05-09,,Credit Card,1,1,1
SUB_0399,USR_02529,Monthly Premium,2025-02-17,,Apple Pay,1,1,1
SUB_0400,USR_07557,Annual Premium,2025-05-23,,Credit Card,1,1,1
SUB_0401,USR_06641,Annual Premium,2025-04-11,,Google Pay,1,1,1
SUB_0402,USR_09523,Monthly Premium,2025-03-01,,Credit Card,1,1,1
SUB_0403,USR_04819,Monthly Premium,2025-06-05,,Apple Pay,1,0,1
SUB_0404,USR_04477,Monthly Premium,2025-02-13,,PayPal,1,1,1
SUB_0405,USR_09300,Annual Premium,2025-02-05,,Credit Card,1,1,1
SUB_0406,USR_03284,Monthly Premium,2025-06-21,2025-07-21,Credit Card,1,1,1
SUB_0407,USR_03307,Annual Premium,2025-03-14,2025-04-13,Google Pay,1,1,1
SUB_0408,USR_08689,Monthly Premium,2025-05-06,2025-06-05,Apple Pay,1,1,1
SUB_0409,USR_02141,Monthly Premium,2025-03-27,,Apple Pay,1,1,1
SUB_0410,USR_03143,Monthly Premium,2025-02-05,,Apple Pay,1,1,1
SUB_0411,USR_07741,Monthly Premium,2025-03-26,,Apple Pay,1,1,1
SUB_0412,USR_06568,Annual Premium,2025-03-02,,Credit Card,1,1,1
SUB_0413,USR_03728,Monthly Premium,2025-04-15,2025-05-15,Apple Pay,1,1,1
SUB_0414,USR_02265,Monthly Premium,2025-01-18,,Credit Card,1,1,1
SUB_0415,USR_08209,Monthly Premium,2025-03-08,,Credit Card,1,0,1
SUB_0416,USR_06030,Annual Premium,2025-03-09,2025-04-08,PayPal,1,1,1
SUB_0417,USR_00520,Monthly Premium,2025-03-01,2025-03-31,Credit Card,1,1,1
SUB_0418,USR_01386,Monthly Premium,2025-02-05,2025-03-07,Credit Card,1,1,1
SUB_0419,USR_06817,Annual Premium,2025-01-07,,Credit Card,1,1,1
SUB_0420,USR_00564,Monthly Premium,2025-05-27,,Google Pay,1,1,1
SUB_0421,USR_06839,Monthly Premium,2025-02-15,2025-03-17,PayPal,1,1,1
SUB_0422,USR_04471,Monthly Premium,2025-01-08,,Google Pay,1,1,1
SUB_0423,USR_05997,Monthly Premium,2025-01-16,,Apple Pay,1,1,1
SUB_0424,USR_05974,Annual Premium,2025-05-25,2025-06-24,Credit Card,1,1,1
SUB_0425,USR_02140,Monthly Premium,2025-02-07,,Credit Card,1,1,1
SUB_0426,USR_00420,Monthly Premium,2025-06-02,,Credit Card,1,1,1
SUB_0427,USR_06252,Annual Premium,2025-02-02,,PayPal,1,1,1
SUB_0428,USR_03251,Monthly Premium,2025-05-07,2025-06-06,Apple Pay,1,1,1
SUB_0429,USR_00072,Monthly Premium,2025-02-21,,Credit Card,1,1,1
SUB_0430,USR_08359,Monthly Premium,2025-06-01,,Apple Pay,1,1,1
SUB_0431,USR_04521,Monthly Premium,2025-01-26,,Credit Card,1,1,1
SUB_0432,USR_00457,Monthly Premium,2025-02-23,,PayPal,1,1,1
SUB_0433,USR_04956,Monthly Premium,2025-01-27,,Credit Card,1,1,1
SUB_0434,USR_01174,Monthly Premium,2025-07-03,2025-08-02,Apple Pay,1,1,1
SUB_0435,USR_08943,Monthly Premium,2025-04-14,,Credit Card,1,1,1
SUB_0436,USR_07354,Annual Premium,2025-04-24,,Credit Card,1,1,1
SUB_0437,USR_03702,Monthly Premium,2025-04-09,2025-05-09,Credit Card,1,1,1
SUB_0438,USR_04170,Monthly Premium,2025-05-20,,Apple Pay,1,1,1
SUB_0439,USR_01880,Monthly Premium,2025-02-22,,PayPal,1,1,1
SUB_0440,USR_05643,Annual Premium,2025-01-28,,Apple Pay,1,1,1
SUB_0441,USR_09191,Monthly Premium,2025-06-16,,Credit Card,1,0,1
SUB_0442,USR_08845,Monthly Premium,2025-02-01,,Google Pay,1,1,1
SUB_0443,USR_00922,Monthly Premium,2025-05-20,,Apple Pay,1,1,1
SUB_0444,USR_07271,Monthly Premium,2025-04-06,,PayPal,1,1,1
SUB_0445,USR_04269,Monthly Premium,2025-03-15,,Credit Card,1,1,1
SUB_0446,USR_04167,Monthly Premium,2025-02-01,,Credit Card,1,1,1
SUB_0447,USR_09624,Monthly Premium,2025-05-29,,Google Pay,1,1,1
SUB_0448,USR_05172,Annual Premium,2025-04-29,,Credit Card,1,1,1
SUB_0449,USR_07415,Monthly Premium,2025-06-29,,Credit Card,1,1,1
SUB_0450,USR_09058,Annual Premium,2025-06-27,2025-07-27,Credit Card,1,1,1
SUB_0451,USR_02138,Monthly Premium,2025-05-22,,Credit Card,1,1,1
SUB_0452,USR_05936,Monthly Premium,2025-04-27,,Apple Pay,1,1,1
SUB_0453,USR_08199,Monthly Premium,2025-04-12,2025-05-12,Credit Card,1,1,1
SUB_0454,USR_08281,Monthly Premium,2025-04-27,,PayPal,1,1,1
SUB_0455,USR_08061,Annual Premium,2025-02-15,,Credit Card,1,1,1
SUB_0456,USR_05432,Monthly Premium,2025-05-15,,Credit Card,1,1,1
SUB_0457,USR_07212,Annual Premium,2025-03-23,,Apple Pay,1,1,1
SUB_0458,USR_06013,Annual Premium,2025-01-18,,Apple Pay,1,1,1
SUB_0459,USR_04737,Annual Premium,2025-03-03,,Google Pay,1,1,1
SUB_0460,USR_08467,Monthly Premium,2025-06-20,,Credit Card,1,1,1
SUB_0461,USR_04099,Monthly Premium,2025-06-05,,Credit Card,1,1,1
SUB_0462,USR_08532,Monthly Premium,2025-05-24,2025-06-23,Google Pay,1,1,1
SUB_0463,USR_09501,Monthly Premium,2025-06-20,,PayPal,1,1,1
SUB_0464,USR_03139,Monthly Premium,2025-06-17,2025-07-17,Credit Card,1,1,1
SUB_0465,USR_00409,Monthly Premium,2025-02-22,,Credit Card,1,1,1
SUB_0466,USR_05033,Monthly Premium,2025-02-05,,Google Pay,1,1,1
SUB_0467,USR_07800,Monthly Premium,2025-04-07,2025-05-07,Credit Card,1,1,1
SUB_0468,USR_03047,Monthly Premium,2025-02-12,,Apple Pay,1,1,1
SUB_0469,USR_01251,Monthly Premium,2025-04-15,,Credit Card,1,0,1
SUB_0470,USR_08187,Monthly Premium,2025-04-18,2025-05-18,Credit Card,1,1,1
SUB_0471,USR_09834,Monthly Premium,2025-01-07,2025-02-06,Credit Card,1,1,1
SUB_0472,USR_08988,Monthly Premium,2025-01-20,2025-02-19,Google Pay,1,1,1
SUB_0473,USR_02380,Monthly Premium,2025-02-07,,Credit Card,1,1,1
SUB_0474,USR_06470,Monthly Premium,2025-05-19,,Credit Card,1,1,1
SUB_0475,USR_01530,Monthly Premium,2025-02-26,,Credit Card,1,1,1
SUB_0476,USR_00017,Monthly Premium,2025-06-05,2025-07-05,Apple Pay,1,1,1
SUB_0477,USR_09587,Monthly Premium,2025-03-31,,Credit Card,1,1,1
SUB_0478,USR_08017,Annual Premium,2025-03-13,,Apple Pay,1,1,1
SUB_0479,USR_06500,Monthly Premium,2025-05-06,,Google Pay,1,1,1
SUB_0480,USR_08770,Monthly Premium,2025-02-18,,PayPal,1,1,1
SUB_0481,USR_04846,Annual Premium,2025-02-08,,Credit Card,1,1,1
SUB_0482,USR_06261,Monthly Premium,2025-07-02,2025-08-01,Credit Card,1,1,1
SUB_0483,USR_08434,Monthly Premium,2025-05-17,,Credit Card,1,1,1
SUB_0484,USR_03305,Monthly Premium,2025-03-28,,Credit Card,1,1,1
SUB_0485,USR_01602,Monthly Premium,2025-05-27,2025-06-26,Credit Card,1,0,1
SUB_0486,USR_01683,Monthly Premium,2025-07-06,2025-08-05,Apple Pay,1,0,1
SUB_0487,USR_05016,Monthly Premium,2025-02-09,2025-03-11,Credit Card,1,1,1
SUB_0488,USR_07413,Monthly Premium,2025-06-03,,Credit Card,1,1,1
SUB_0489,USR_01208,Monthly Premium,2025-06-21,2025-07-21,Credit Card,1,1,1
SUB_0490,USR_06054,Monthly Premium,2025-01-10,,Credit Card,1,1,1
SUB_0491,USR_00400,Annual Premium,2025-02-22,,Credit Card,1,1,1
SUB_0492,USR_01835,Monthly Premium,2025-01-09,,Credit Card,1,1,1
SUB_0493,USR_08179,Monthly Premium,2025-01-23,,Credit Card,1,1,1
SUB_0494,USR_04281,Annual Premium,2025-04-11,2025-05-11,Apple Pay,1,1,1
SUB_0495,USR_07954,Monthly Premium,2025-02-15,,Credit Card,1,1,1
SUB_0496,USR_05342,Monthly Premium,2025-01-20,,PayPal,1,1,1
SUB_0497,USR_05285,Annual Premium,2025-02-07,2025-03-09,Apple Pay,1,1,1
SUB_0498,USR_09255,Monthly Premium,2025-05-26,,Credit Card,1,1,1
SUB_0499,USR_07481,Monthly Premium,2025-04-14,,Google Pay,1,1,1
SUB_0500,USR_04121,Annual Premium,2025-03-10,,Google Pay,1,1,1
SUB_0501,USR_05111,Monthly Premium,2025-02-09,2025-03-11,Credit Card,1,1,1
SUB_0502,USR_01973,Monthly Premium,2025-06-25,2025-07-25,PayPal,1,1,1
SUB_0503,USR_05751,Monthly Premium,2025-02-18,,Credit Card,1,1,1
SUB_0504,USR_04106,Monthly Premium,2025-01-31,,Credit Card,1,1,1
SUB_0505,USR_01308,Monthly Premium,2025-06-06,2025-07-06,Apple Pay,1,1,1
SUB_0506,USR_05511,Annual Premium,2025-06-01,,PayPal,1,1,1
SUB_0507,USR_08739,Monthly Premium,2025-06-29,,PayPal,1,1,1
SUB_0508,USR_03335,Monthly Premium,2025-03-28,,Apple Pay,1,1,1
SUB_0509,USR_08754,Monthly Premium,2025-02-24,,Credit Card,1,1,1
SUB_0510,USR_03270,Monthly Premium,2025-02-24,2025-03-26,Google Pay,1,1,1
SUB_0511,USR_01354,Annual Premium,2025-01-31,,Credit Card,1,0,1
SUB_0512,USR_06100,Monthly Premium,2025-04-19,2025-05-19,Google Pay,1,1,1
SUB_0513,USR_04490,Annual Premium,2025-06-22,,Credit Card,1,1,1
SUB_0514,USR_09357,Monthly Premium,2025-02-15,,Credit Card,1,1,1
SUB_0515,USR_06675,Monthly Premium,2025-04-25,,Apple Pay,1,1,1
SUB_0516,USR_01590,Monthly Premium,2025-02-18,,Credit Card,1,1,1
SUB_0517,USR_02343,Monthly Premium,2025-02-24,,Apple Pay,1,0,1
SUB_0518,USR_05686,Monthly Premium,2025-03-20,,Apple Pay,1,1,1
SUB_0519,USR_08239,Monthly Premium,2025-03-17,,Google Pay,1,1,1
SUB_0520,USR_00040,Monthly Premium,2025-05-20,,Credit Card,1,1,1
SUB_0521,USR_03814,Monthly Premium,2025-03-20,2025-04-19,Apple Pay,1,1,1
SUB_0522,USR_07359,Monthly Premium,2025-05-06,,Google Pay,1,1,1
SUB_0523,USR_07953,Monthly Premium,2025-03-04,,Credit Card,1,1,1
SUB_0524,USR_01756,Monthly Premium,2025-03-10,2025-04-09,Apple Pay,1,1,1
SUB_0525,USR_08917,Monthly Premium,2025-06-04,2025-07-04,Credit Card,1,1,1
SUB_0526,USR_08725,Monthly Premium,2025-01-07,,Credit Card,1,1,1
SUB_0527,USR_00718,Monthly Premium,2025-04-18,2025-05-18,Apple Pay,1,1,1
SUB_0528,USR_05767,Monthly Premium,2025-05-02,,Credit Card,1,1,1
SUB_0529,USR_03743,Monthly Premium,2025-04-30,,Credit Card,1,1,1
SUB_0530,USR_06807,Annual Premium,2025-03-19,,Credit Card,1,1,1
SUB_0531,USR_07408,Monthly Premium,2025-06-21,2025-07-21,Credit Card,1,1,1
SUB_0532,USR_03104,Monthly Premium,2025-05-29,2025-06-28,Apple Pay,1,1,1
SUB_0533,USR_08043,Monthly Premium,2025-02-02,,Apple Pay,1,0,1
SUB_0534,USR_05621,Monthly Premium,2025-06-26,,PayPal,1,1,1
SUB_0535,USR_01372,Annual Premium,2025-06-02,2025-07-02,Credit Card,1,1,1
SUB_0536,USR_06028,Monthly Premium,2025-03-14,,Credit Card,1,1,1
SUB_0537,USR_03846,Monthly Premium,2025-04-02,,Credit Card,1,1,1
SUB_0538,USR_01996,Monthly Premium,2025-06-15,,Apple Pay,1,1,1
SUB_0539,USR_04580,Monthly Premium,2025-06-01,,Credit Card,1,1,1
SUB_0540,USR_09431,Monthly Premium,2025-02-27,2025-03-29,PayPal,1,1,1
SUB_0541,USR_07561,Annual Premium,2025-03-08,,Credit Card,1,1,1
SUB_0542,USR_01720,Monthly Premium,2025-06-16,2025-07-16,Credit Card,1,1,1
SUB_0543,USR_09543,Monthly Premium,2025-04-22,,PayPal,1,1,1
SUB_0544,USR_08350,Annual Premium,2025-06-04,,Apple Pay,1,1,1
SUB_0545,USR_07267,Monthly Premium,2025-01-19,2025-02-18,Apple Pay,1,1,1
SUB_0546,USR_07344,Monthly Premium,2025-04-24,2025-05-24,Credit Card,1,1,1
SUB_0547,USR_03167,Monthly Premium,2025-06-29,2025-07-29,Apple Pay,1,1,1
SUB_0548,USR_07762,Monthly Premium,2025-04-09,,Apple Pay,1,1,1
SUB_0549,USR_05896,Monthly Premium,2025-02-23,2025-03-25,Credit Card,1,1,1
SUB_0550,USR_04003,Monthly Premium,2025-03-15,2025-04-14,Credit Card,1,1,1
SUB_0551,USR_05557,Monthly Premium,2025-03-18,2025-04-17,Credit Card,1,1,1
SUB_0552,USR_08443,Monthly Premium,2025-02-13,2025-03-15,Credit Card,1,1,1
SUB_0553,USR_09451,Monthly Premium,2025-05-19,,Credit Card,1,1,1
SUB_0554,USR_08144,Monthly Premium,2025-01-12,2025-02-11,Credit Card,1,1,1
SUB_0555,USR_06388,Monthly Premium,2025-06-02,,Credit Card,1,1,1
SUB_0556,USR_00579,Annual Premium,2025-06-22,,Google Pay,1,1,1
SUB_0557,USR_03606,Monthly Premium,2025-05-25,,Google Pay,1,1,1
SUB_0558,USR_06477,Monthly Premium,2025-04-03,,Credit Card,1,1,1
SUB_0559,USR_06507,Annual Premium,2025-01-22,,Credit Card,1,1,1
SUB_0560,USR_09398,Monthly Premium,2025-03-28,,Credit Card,1,1,1
SUB_0561,USR_09059,Monthly Premium,2025-07-02,,Credit Card,1,1,1
SUB_0562,USR_09969,Monthly Premium,2025-04-02,,Google Pay,1,0,1
SUB_0563,USR_06929,Monthly Premium,2025-05-06,,Apple Pay,1,1,1
SUB_0564,USR_01951,Monthly Premium,2025-01-14,2025-02-13,Credit Card,1,0,1
SUB_0565,USR_09639,Monthly Premium,2025-05-13,,Apple Pay,1,1,1
SUB_0566,USR_08783,Monthly Premium,2025-02-08,2025-03-10,Apple Pay,1,1,1
SUB_0567,USR_09478,Annual Premium,2025-05-13,,Apple Pay,1,1,1
SUB_0568,USR_08698,Monthly Premium,2025-02-16,,Apple Pay,1,0,1
SUB_0569,USR_07896,Monthly Premium,2025-05-17,2025-06-16,PayPal,1,1,1
SUB_0570,USR_07637,Monthly Premium,2025-05-30,,Credit Card,1,1,1
SUB_0571,USR_00326,Annual Premium,2025-02-09,2025-03-11,Credit Card,1,1,1
SUB_0572,USR_01332,Monthly Premium,2025-01-29,2025-02-28,Credit Card,1,1,1
SUB_0573,USR_09555,Monthly Premium,2025-06-20,,Apple Pay,1,1,1
SUB_0574,USR_09731,Annual Premium,2025-06-08,,Apple Pay,1,1,1
SUB_0575,USR_00918,Annual Premium,2025-04-11,2025-05-11,Credit Card,1,1,1
SUB_0576,USR_07611,Monthly Premium,2025-06-28,,Google Pay,1,1,1
SUB_0577,USR_02364,Monthly Premium,2025-01-11,,Credit Card,1,1,1
SUB_0578,USR_03164,Monthly Premium,2025-01-19,2025-02-18,Google Pay,1,1,1
SUB_0579,USR_00620,Annual Premium,2025-01-23,,Credit Card,1,1,1
SUB_0580,USR_08533,Monthly Premium,2025-05-16,,Apple Pay,1,1,1
SUB_0581,USR_01879,Monthly Premium,2025-03-26,,PayPal,1,1,1
SUB_0582,USR_00364,Monthly Premium,2025-06-09,,Apple Pay,1,0,1
SUB_0583,USR_05130,Monthly Premium,2025-05-17,,Google Pay,1,1,1
SUB_0584,USR_04013,Monthly Premium,2025-07-03,,Apple Pay,1,1,1
SUB_0585,USR_09979,Monthly Premium,2025-05-14,2025-06-13,Credit Card,1,1,1
SUB_0586,USR_06266,Annual Premium,2025-06-04,2025-07-04,Credit Card,1,1,1
SUB_0587,USR_01357,Monthly Premium,2025-02-14,2025-03-16,Credit Card,1,1,1
SUB_0588,USR_09983,Annual Premium,2025-01-13,,Google Pay,1,1,1
SUB_0589,USR_07364,Annual Premium,2025-03-30,,Google Pay,1,1,1
SUB_0590,USR_04186,Annual Premium,2025-05-11,2025-06-10,Credit Card,1,0,1
SUB_0591,USR_05122,Monthly Premium,2025-04-12,,Apple Pay,1,1,1
SUB_0592,USR_02878,Monthly Premium,2025-02-07,2025-03-09,Credit Card,1,1,1
SUB_0593,USR_06967,Monthly Premium,2025-03-20,,Credit Card,1,1,1
SUB_0594,USR_04031,Monthly Premium,2025-03-20,,Credit Card,1,1,1
SUB_0595,USR_05651,Monthly Premium,2025-05-12,,Credit Card,1,1,1
SUB_0596,USR_06465,Monthly Premium,2025-01-12,,Credit Card,1,1,1
SUB_0597,USR_01585,Monthly Premium,2025-07-02,,Google Pay,1,1,1
SUB_0598,USR_09503,Monthly Premium,2025-03-28,,Apple Pay,1,1,1
SUB_0599,USR_00051,Monthly Premium,2025-03-01,,Google Pay,1,1,1
SUB_0600,USR_01291,Monthly Premium,2025-04-04,,Apple Pay,1,1,1
SUB_0601,USR_03707,Monthly Premium,2025-04-05,,Apple Pay,1,1,1
SUB_0602,USR_03399,Monthly Premium,2025-02-25,,Credit Card,1,1,1
SUB_0603,USR_09638,Monthly Premium,2025-01-26,2025-02-25,Google Pay,1,1,1
SUB_0604,USR_08915,Monthly Premium,2025-02-03,,Apple Pay,1,1,1
SUB_0605,USR_09085,Monthly Premium,2025-05-17,2025-06-16,Google Pay,1,1,1
SUB_0606,USR_00204,Monthly Premium,2025-06-10,2025-07-10,Credit Card,1,1,1
SUB_0607,USR_05372,Monthly Premium,2025-04-12,2025-05-12,Apple Pay,1,0,1
SUB_0608,USR_05265,Monthly Premium,2025-04-10,2025-05-10,Credit Card,1,1,1
SUB_0609,USR_08866,Annual Premium,2025-04-14,,Credit Card,1,1,1
SUB_0610,USR_03132,Monthly Premium,2025-05-06,,Apple Pay,1,1,1
SUB_0611,USR_01159,Monthly Premium,2025-01-28,2025-02-27,Google Pay,1,1,1
SUB_0612,USR_01881,Monthly Premium,2025-04-07,,Apple Pay,1,1,1
SUB_0613,USR_09514,Monthly Premium,2025-05-17,2025-06-16,Google Pay,1,1,1
SUB_0614,USR_07818,Monthly Premium,2025-06-20,2025-07-20,Google Pay,1,1,1
SUB_0615,USR_05183,Annual Premium,2025-04-08,,Credit Card,1,1,1
SUB_0616,USR_07425,Annual Premium,2025-02-27,,Credit Card,1,1,1
SUB_0617,USR_07997,Monthly Premium,2025-03-07,,Google Pay,1,1,1
SUB_0618,USR_06764,Annual Premium,2025-04-17,,Credit Card,1,1,1
SUB_0619,USR_05573,Monthly Premium,2025-06-22,,Apple Pay,1,1,1
SUB_0620,USR_00599,Annual Premium,2025-01-07,2025-02-06,Google Pay,1,1,1
SUB_0621,USR_00960,Annual Premium,2025-02-13,2025-03-15,Apple Pay,1,1,1
SUB_0622,USR_04829,Monthly Premium,2025-05-21,,Credit Card,1,1,1
SUB_0623,USR_07310,Annual Premium,2025-05-18,,Credit Card,1,1,1
SUB_0624,USR_00095,Monthly Premium,2025-05-18,2025-06-17,Credit Card,1,1,1
SUB_0625,USR_04007,Monthly Premium,2025-06-25,,Credit Card,1,0,1
SUB_0626,USR_05485,Monthly Premium,2025-04-22,,Credit Card,1,1,1
SUB_0627,USR_06302,Monthly Premium,2025-01-22,,Google Pay,1,1,1
SUB_0628,USR_05894,Annual Premium,2025-03-29,,Apple Pay,1,1,1
SUB_0629,USR_02344,Monthly Premium,2025-01-14,2025-02-13,Apple Pay,1,1,1
SUB_0630,USR_05522,Monthly Premium,2025-05-20,,Apple Pay,1,0,1
SUB_0631,USR_02211,Monthly Premium,2025-06-24,2025-07-24,Google Pay,1,0,1
SUB_0632,USR_07014,Monthly Premium,2025-05-15,2025-06-14,Apple Pay,1,1,1
SUB_0633,USR_03628,Monthly Premium,2025-06-26,,Credit Card,1,1,1
SUB_0634,USR_07272,Monthly Premium,2025-04-20,2025-05-20,Credit Card,1,1,1
SUB_0635,USR_08691,Annual Premium,2025-05-20,2025-06-19,Google Pay,1,0,1
SUB_0636,USR_09422,Monthly Premium,2025-05-16,,Credit Card,1,1,1
SUB_0637,USR_03622,Annual Premium,2025-04-15,2025-05-15,Apple Pay,1,1,1
SUB_0638,USR_00787,Monthly Premium,2025-06-02,,Credit Card,1,1,1
SUB_0639,USR_01371,Monthly Premium,2025-02-06,,Apple Pay,1,1,1
SUB_0640,USR_02467,Monthly Premium,2025-05-31,,PayPal,1,1,1
SUB_0641,USR_09583,Monthly Premium,2025-05-18,2025-06-17,PayPal,1,1,1
SUB_0642,USR_07274,Monthly Premium,2025-03-24,,PayPal,1,1,1
SUB_0643,USR_08583,Monthly Premium,2025-03-15,,Credit Card,1,1,1
SUB_0644,USR_07387,Monthly Premium,2025-04-07,2025-05-07,Credit Card,1,1,1
SUB_0645,USR_01709,Monthly Premium,2025-04-19,2025-05-19,PayPal,1,1,1
