user_id,total_sessions,returned_next_day,returned_after_7_days,returned_after_30_days,days_until_last_session,churned,churn_reason
USR_00570,7,0,0,0,6,0,Not Churned
USR_00571,6,0,0,0,9,0,Not Churned
USR_00572,20,0,0,1,70,0,Not Churned
USR_00573,22,0,0,1,21,0,Not Churned
USR_00574,20,0,0,1,118,0,Not Churned
USR_00575,1,0,0,0,1,1,AI responses unhelpful
USR_00576,30,0,0,1,62,0,Not Churned
USR_00577,28,0,0,1,110,0,Not Churned
USR_00578,2,0,0,0,0,1,App crashes/Bugs
USR_00579,23,0,0,1,40,0,Not Churned
USR_00580,6,0,0,0,16,0,Not Churned
USR_00581,5,0,0,0,17,0,Not Churned
USR_00582,15,0,0,0,108,0,Not Churned
USR_00583,13,0,0,0,105,0,Not Churned
USR_00584,19,0,0,1,61,0,Not Churned
USR_00585,34,0,0,1,33,0,Not Churned
USR_00586,3,0,0,0,10,1,Slow response times
USR_00587,15,0,0,0,73,0,Not Churned
USR_00588,9,0,0,0,14,0,Not Churned
USR_00589,44,0,0,1,98,0,Not Churned
USR_00590,1,0,0,0,0,1,AI responses unhelpful
USR_00591,1,0,0,0,2,1,AI responses unhelpful
USR_00592,84,0,0,1,29,0,Not Churned
USR_00593,13,0,0,0,29,0,Not Churned
USR_00594,29,0,0,1,100,0,Not Churned
USR_00595,8,0,0,0,15,0,Not Churned
USR_00596,21,0,0,1,64,0,Not Churned
USR_00597,11,0,0,0,97,0,Not Churned
USR_00598,64,0,0,1,76,0,Not Churned
USR_00599,3,0,0,0,4,1,Just trying it out
USR_00600,0,0,0,0,0,1,Found another app
USR_00601,9,0,0,0,18,0,Not Churned
USR_00602,0,0,0,0,1,1,Found another app
USR_00603,14,0,0,0,43,0,Not Churned
USR_00604,75,0,0,1,45,0,Not Churned
USR_00605,31,0,0,1,110,0,Not Churned
USR_00606,4,0,0,0,18,1,Slow response times
USR_00607,31,0,0,1,97,0,Not Churned
USR_00608,20,0,0,1,97,0,Not Churned
USR_00609,4,0,0,0,14,1,Found another app
USR_00610,16,0,0,1,107,0,Not Churned
USR_00611,29,0,0,1,65,0,Not Churned
USR_00612,4,0,0,0,5,1,Slow response times
USR_00613,21,0,0,1,112,0,Not Churned
USR_00614,2,0,0,0,0,1,Found another app
USR_00615,26,0,0,1,66,0,Not Churned
USR_00616,5,0,0,0,6,0,Not Churned
USR_00617,15,0,0,0,88,0,Not Churned
USR_00618,13,0,0,0,41,0,Not Churned
USR_00619,11,0,0,0,27,0,Not Churned
USR_00620,2,0,0,0,0,1,Too expensive
USR_00621,16,0,0,1,28,0,Not Churned
USR_00622,11,0,0,0,109,0,Not Churned
USR_00623,13,0,0,0,41,0,Not Churned
USR_00624,17,0,0,1,88,0,Not Churned
USR_00625,2,0,0,0,2,1,Slow response times
USR_00626,11,0,0,0,81,0,Not Churned
USR_00627,16,0,0,1,113,0,Not Churned
USR_00628,4,0,0,0,6,1,Found another app
USR_00629,10,0,0,0,8,0,Not Churned
USR_00630,2,0,0,0,0,1,Too expensive
USR_00631,20,0,0,1,109,0,Not Churned
USR_00632,2,0,0,0,1,1,Slow response times
USR_00633,6,0,0,0,6,0,Not Churned
USR_00634,1,0,0,0,1,1,Slow response times
USR_00635,1,0,0,0,2,1,Just trying it out
USR_00636,2,0,0,0,0,1,AI responses unhelpful
USR_00637,7,0,0,0,13,0,Not Churned
USR_00638,28,0,0,1,78,0,Not Churned
USR_00639,14,0,0,0,81,0,Not Churned
USR_00640,30,0,0,1,43,0,Not Churned
USR_00641,2,0,0,0,2,1,App crashes/Bugs
USR_00642,7,0,0,0,11,0,Not Churned
USR_00643,5,0,0,0,5,0,Not Churned
USR_00644,23,0,0,1,112,0,Not Churned
USR_00645,15,0,0,0,94,0,Not Churned
USR_00646,8,0,0,0,8,0,Not Churned
USR_00647,5,0,0,0,16,0,Not Churned
USR_00648,24,0,0,1,25,0,Not Churned
USR_00649,37,0,0,1,45,0,Not Churned
USR_00650,20,0,0,1,85,0,Not Churned
USR_00651,1,0,0,0,0,1,Found another app
USR_00652,6,0,0,0,13,0,Not Churned
USR_00653,22,0,0,1,59,0,Not Churned
USR_00654,4,0,0,0,14,1,Just trying it out
USR_00655,15,0,0,0,40,0,Not Churned
USR_00656,12,0,0,0,82,0,Not Churned
USR_00657,48,0,0,1,70,0,Not Churned
USR_00658,9,0,0,0,4,0,Not Churned
USR_00659,6,0,0,0,14,0,Not Churned
USR_00660,0,0,0,0,0,1,AI responses unhelpful
USR_00661,14,0,0,0,92,0,Not Churned
USR_00662,8,0,0,0,7,0,Not Churned
USR_00663,25,0,0,1,114,0,Not Churned
USR_00664,0,0,0,0,0,1,Just trying it out
USR_00665,38,0,0,1,55,0,Not Churned
USR_00666,42,0,0,1,29,0,Not Churned
USR_00667,8,0,0,0,7,0,Not Churned
USR_00668,6,0,0,0,16,0,Not Churned
USR_00669,13,0,0,0,32,0,Not Churned
USR_00670,66,0,0,1,45,0,Not Churned
USR_00671,14,0,0,0,23,0,Not Churned
USR_00672,1,0,0,0,1,1,App crashes/Bugs
USR_00673,13,0,0,0,53,0,Not Churned
USR_00674,10,0,0,0,10,0,Not Churned
USR_00675,24,0,0,1,72,0,Not Churned
USR_00676,4,0,0,0,8,1,Found another app
USR_00677,42,0,0,1,115,0,Not Churned
USR_00678,23,0,0,1,95,0,Not Churned
USR_00679,7,0,0,0,6,0,Not Churned
USR_00680,8,0,0,0,9,0,Not Churned
USR_00681,14,0,0,0,29,0,Not Churned
USR_00682,1,0,0,0,0,1,Slow response times
USR_00683,18,0,0,1,70,0,Not Churned
USR_00684,20,0,0,1,39,0,Not Churned
USR_00685,6,0,0,0,5,0,Not Churned
USR_00686,13,0,0,0,113,0,Not Churned
USR_00687,1,0,0,0,2,1,AI responses unhelpful
USR_00688,51,0,0,1,48,0,Not Churned
USR_00689,0,0,0,0,1,1,AI responses unhelpful
USR_00690,4,0,0,0,7,1,Found another app
USR_00691,75,0,0,1,58,0,Not Churned
USR_00692,8,0,0,0,7,0,Not Churned
USR_00693,26,0,0,1,78,0,Not Churned
USR_00694,1,0,0,0,0,1,Slow response times
USR_00695,0,0,0,0,1,1,Slow response times
USR_00696,1,0,0,0,0,1,Too expensive
USR_00697,41,0,0,1,88,0,Not Churned
USR_00698,0,0,0,0,0,1,Slow response times
USR_00699,14,0,0,0,71,0,Not Churned
USR_00700,7,0,0,0,19,0,Not Churned
USR_00701,27,0,0,1,86,0,Not Churned
USR_00702,4,0,0,0,14,1,App crashes/Bugs
USR_00703,0,0,0,0,2,1,Just trying it out
USR_00704,17,0,0,1,99,0,Not Churned
USR_00705,14,0,0,0,43,0,Not Churned
USR_00706,9,0,0,0,8,0,Not Churned
USR_00707,4,0,0,0,15,1,Found another app
USR_00708,39,0,0,1,100,0,Not Churned
USR_00709,1,0,0,0,0,1,Found another app
USR_00710,2,0,0,0,0,1,AI responses unhelpful
USR_00711,0,0,0,0,1,1,Found another app
USR_00712,5,0,0,0,18,0,Not Churned
USR_00713,29,0,0,1,86,0,Not Churned
USR_00714,23,0,0,1,25,0,Not Churned
USR_00715,0,0,0,0,1,1,Found another app
USR_00716,30,0,0,1,46,0,Not Churned
USR_00717,16,0,0,1,119,0,Not Churned
USR_00718,5,0,0,0,7,0,Not Churned
USR_00719,4,0,0,0,12,1,Just trying it out
USR_00720,15,0,0,0,76,0,Not Churned
USR_00721,33,0,0,1,109,0,Not Churned
USR_00722,6,0,0,0,9,0,Not Churned
USR_00723,10,0,0,0,4,0,Not Churned
USR_00724,33,0,0,1,86,0,Not Churned
USR_00725,4,0,0,0,8,1,Found another app
USR_00726,2,0,0,0,1,1,Found another app
USR_00727,22,0,0,1,119,0,Not Churned
USR_00728,10,0,0,0,18,0,Not Churned
USR_00729,40,0,0,1,89,0,Not Churned
USR_00730,6,0,0,0,4,0,Not Churned
USR_00731,6,0,0,0,4,0,Not Churned
USR_00732,9,0,0,0,14,0,Not Churned
USR_00733,8,0,0,0,11,0,Not Churned
USR_00734,44,0,0,1,118,0,Not Churned
USR_00735,42,0,0,1,89,0,Not Churned
USR_00736,5,0,0,0,8,0,Not Churned
USR_00737,9,0,0,0,11,0,Not Churned
USR_00738,10,0,0,0,13,0,Not Churned
USR_00739,25,0,0,1,35,0,Not Churned
USR_00740,11,0,0,0,75,0,Not Churned
USR_00741,4,0,0,0,16,1,Slow response times
USR_00742,26,0,0,1,76,0,Not Churned
USR_00743,40,0,0,1,108,0,Not Churned
USR_00744,20,0,0,1,115,0,Not Churned
USR_00745,4,0,0,0,8,1,Slow response times
USR_00746,23,0,0,1,27,0,Not Churned
USR_00747,85,0,0,1,91,0,Not Churned
USR_00748,17,0,0,1,102,0,Not Churned
USR_00749,5,0,0,0,16,0,Not Churned
USR_00750,0,0,0,0,0,1,Slow response times
USR_00751,6,0,0,0,5,0,Not Churned
USR_00752,5,0,0,0,18,0,Not Churned
USR_00753,28,0,0,1,67,0,Not Churned
USR_00754,18,0,0,1,28,0,Not Churned
USR_00755,4,0,0,0,6,1,Just trying it out
USR_00756,18,0,0,1,46,0,Not Churned
USR_00757,1,0,0,0,0,1,App crashes/Bugs
USR_00758,5,0,0,0,5,0,Not Churned
USR_00759,14,0,0,0,37,0,Not Churned
USR_00760,6,0,0,0,7,0,Not Churned
USR_00761,1,0,0,0,2,1,Too expensive
USR_00762,7,0,0,0,13,0,Not Churned
USR_00763,21,0,0,1,31,0,Not Churned
USR_00764,30,0,0,1,25,0,Not Churned
USR_00765,0,0,0,0,1,1,AI responses unhelpful
USR_00766,11,0,0,0,63,0,Not Churned
USR_00767,6,0,0,0,10,0,Not Churned
USR_00768,2,0,0,0,0,1,Just trying it out
USR_00769,6,0,0,0,8,0,Not Churned
USR_00770,3,0,0,0,9,1,AI responses unhelpful
USR_00771,5,0,0,0,19,0,Not Churned
USR_00772,11,0,0,0,98,0,Not Churned
USR_00773,12,0,0,0,53,0,Not Churned
USR_00774,18,0,0,1,57,0,Not Churned
USR_00775,23,0,0,1,52,0,Not Churned
USR_00776,20,0,0,1,93,0,Not Churned
USR_00777,4,0,0,0,9,1,Just trying it out
USR_00778,1,0,0,0,2,1,Too expensive
USR_00779,14,0,0,0,63,0,Not Churned
USR_00780,7,0,0,0,16,0,Not Churned
USR_00781,8,0,0,0,13,0,Not Churned
USR_00782,24,0,0,1,52,0,Not Churned
USR_00783,4,0,0,0,8,1,App crashes/Bugs
USR_00784,8,0,0,0,18,0,Not Churned
USR_00785,3,0,0,0,7,1,Slow response times
USR_00786,8,0,0,0,14,0,Not Churned
USR_00787,60,0,0,1,29,0,Not Churned
USR_00788,47,0,0,1,78,0,Not Churned
USR_00789,41,0,0,1,46,0,Not Churned
USR_00790,10,0,0,0,7,0,Not Churned
USR_00791,5,0,0,0,14,0,Not Churned
USR_00792,6,0,0,0,9,0,Not Churned
USR_00793,5,0,0,0,7,0,Not Churned
USR_00794,3,0,0,0,6,1,Just trying it out
USR_00795,0,0,0,0,2,1,Just trying it out
USR_00796,6,0,0,0,15,0,Not Churned
USR_00797,0,0,0,0,1,1,Found another app
USR_00798,46,0,0,1,21,0,Not Churned
USR_00799,14,0,0,0,111,0,Not Churned
USR_00800,2,0,0,0,1,1,Found another app
USR_00801,9,0,0,0,9,0,Not Churned
USR_00802,7,0,0,0,8,0,Not Churned
USR_00803,30,0,0,1,111,0,Not Churned
USR_00804,2,0,0,0,2,1,AI responses unhelpful
USR_00805,11,0,0,0,71,0,Not Churned
USR_00806,21,0,0,1,67,0,Not Churned
USR_00807,12,0,0,0,117,0,Not Churned
USR_00808,6,0,0,0,12,0,Not Churned
USR_00809,5,0,0,0,10,0,Not Churned
USR_00810,25,0,0,1,21,0,Not Churned
USR_00811,1,0,0,0,2,1,AI responses unhelpful
USR_00812,33,0,0,1,48,0,Not Churned
USR_00813,1,0,0,0,1,1,App crashes/Bugs
USR_00814,4,0,0,0,11,1,App crashes/Bugs
USR_00815,8,0,0,0,5,0,Not Churned
USR_00816,8,0,0,0,15,0,Not Churned
USR_00817,5,0,0,0,6,0,Not Churned
USR_00818,18,0,0,1,26,0,Not Churned
USR_00819,15,0,0,0,57,0,Not Churned
USR_00820,12,0,0,0,105,0,Not Churned
USR_00821,12,0,0,0,28,0,Not Churned
USR_00822,2,0,0,0,2,1,Just trying it out
USR_00823,39,0,0,1,72,0,Not Churned
USR_00824,19,0,0,1,32,0,Not Churned
USR_00825,28,0,0,1,102,0,Not Churned
USR_00826,14,0,0,0,29,0,Not Churned
USR_00827,31,0,0,1,79,0,Not Churned
USR_00828,14,0,0,0,99,0,Not Churned
USR_00829,10,0,0,0,9,0,Not Churned
USR_00830,30,0,0,1,28,0,Not Churned
USR_00831,12,0,0,0,102,0,Not Churned
USR_00832,0,0,0,0,2,1,AI responses unhelpful
USR_00833,87,0,0,1,31,0,Not Churned
USR_00834,11,0,0,0,103,0,Not Churned
USR_00835,16,0,0,1,62,0,Not Churned
USR_00836,18,0,0,1,61,0,Not Churned
USR_00837,0,0,0,0,0,1,Found another app
USR_00838,20,0,0,1,75,0,Not Churned
USR_00839,18,0,0,1,22,0,Not Churned
USR_00840,28,0,0,1,65,0,Not Churned
USR_00841,8,0,0,0,19,0,Not Churned
USR_00842,29,0,0,1,102,0,Not Churned
USR_00843,22,0,0,1,25,0,Not Churned
USR_00844,8,0,0,0,18,0,Not Churned
USR_00845,0,0,0,0,1,1,Found another app
USR_00846,27,0,0,1,84,0,Not Churned
USR_00847,5,0,0,0,18,0,Not Churned
USR_00848,30,0,0,1,97,0,Not Churned
USR_00849,18,0,0,1,45,0,Not Churned
USR_00850,22,0,0,1,34,0,Not Churned
USR_00851,2,0,0,0,1,1,Too expensive
USR_00852,6,0,0,0,11,0,Not Churned
USR_00853,7,0,0,0,14,0,Not Churned
USR_00854,4,0,0,0,4,1,Just trying it out
USR_00855,11,0,0,0,119,0,Not Churned
USR_00856,3,0,0,0,16,1,Too expensive
USR_00857,12,0,0,0,67,0,Not Churned
USR_00858,18,0,0,1,87,0,Not Churned
USR_00859,58,0,0,1,119,0,Not Churned
USR_00860,35,0,0,1,107,0,Not Churned
USR_00861,10,0,0,0,5,0,Not Churned
USR_00862,24,0,0,1,46,0,Not Churned
USR_00863,24,0,0,1,77,0,Not Churned
USR_00864,1,0,0,0,0,1,Just trying it out
USR_00865,37,0,0,1,101,0,Not Churned
USR_00866,16,0,0,1,24,0,Not Churned
USR_00867,16,0,0,1,58,0,Not Churned
USR_00868,16,0,0,1,60,0,Not Churned
USR_00869,4,0,0,0,14,1,Just trying it out
USR_00870,0,0,0,0,1,1,Found another app
USR_00871,4,0,0,0,15,1,AI responses unhelpful
USR_00872,21,0,0,1,80,0,Not Churned
USR_00873,15,0,0,0,77,0,Not Churned
USR_00874,7,0,0,0,7,0,Not Churned
USR_00875,3,0,0,0,10,1,Slow response times
USR_00876,25,0,0,1,45,0,Not Churned
USR_00877,16,0,0,1,32,0,Not Churned
USR_00878,17,0,0,1,54,0,Not Churned
USR_00879,0,0,0,0,2,1,Just trying it out
USR_00880,8,0,0,0,8,0,Not Churned
USR_00881,0,0,0,0,2,1,Just trying it out
USR_00882,16,0,0,1,88,0,Not Churned
USR_00883,6,0,0,0,14,0,Not Churned
USR_00884,4,0,0,0,15,1,AI responses unhelpful
USR_00885,40,0,0,1,84,0,Not Churned
USR_00886,0,0,0,0,0,1,Too expensive
USR_00887,7,0,0,0,16,0,Not Churned
USR_00888,2,0,0,0,1,1,Too expensive
USR_00889,23,0,0,1,112,0,Not Churned
USR_00890,21,0,0,1,36,0,Not Churned
USR_00891,51,0,0,1,37,0,Not Churned
USR_00892,26,0,0,1,34,0,Not Churned
USR_00893,6,0,0,0,13,0,Not Churned
USR_00894,0,0,0,0,1,1,App crashes/Bugs
USR_00895,28,0,0,1,95,0,Not Churned
USR_00896,36,0,0,1,66,0,Not Churned
USR_00897,36,0,0,1,52,0,Not Churned
USR_00898,24,0,0,1,65,0,Not Churned
USR_00899,11,0,0,0,111,0,Not Churned
USR_00900,22,0,0,1,83,0,Not Churned
USR_00901,21,0,0,1,84,0,Not Churned
USR_00902,0,0,0,0,0,1,App crashes/Bugs
USR_00903,4,0,0,0,15,1,Slow response times
USR_00904,11,0,0,0,69,0,Not Churned
USR_00905,18,0,0,1,83,0,Not Churned
USR_00906,12,0,0,0,47,0,Not Churned
USR_00907,6,0,0,0,19,0,Not Churned
USR_00908,9,0,0,0,9,0,Not Churned
USR_00909,9,0,0,0,18,0,Not Churned
USR_00910,0,0,0,0,2,1,Just trying it out
USR_00911,58,0,0,1,43,0,Not Churned
USR_00912,42,0,0,1,102,0,Not Churned
USR_00913,0,0,0,0,0,1,Found another app
USR_00914,18,0,0,1,53,0,Not Churned
USR_00915,24,0,0,1,64,0,Not Churned
USR_00916,8,0,0,0,19,0,Not Churned
USR_00917,8,0,0,0,8,0,Not Churned
USR_00918,30,0,0,1,91,0,Not Churned
USR_00919,11,0,0,0,119,0,Not Churned
USR_00920,3,0,0,0,17,1,Slow response times
USR_00921,12,0,0,0,80,0,Not Churned
USR_00922,5,0,0,0,4,0,Not Churned
USR_00923,16,0,0,1,88,0,Not Churned
USR_00924,22,0,0,1,97,0,Not Churned
USR_00925,4,0,0,0,8,1,Slow response times
USR_00926,5,0,0,0,16,0,Not Churned
USR_00927,16,0,0,1,85,0,Not Churned
USR_00928,14,0,0,0,83,0,Not Churned
USR_00929,3,0,0,0,13,1,Just trying it out
USR_00930,15,0,0,0,29,0,Not Churned
USR_00931,12,0,0,0,48,0,Not Churned
USR_00932,10,0,0,0,19,0,Not Churned
USR_00933,16,0,0,1,75,0,Not Churned
USR_00934,10,0,0,0,5,0,Not Churned
USR_00935,22,0,0,1,59,0,Not Churned
USR_00936,3,0,0,0,6,1,Found another app
USR_00937,9,0,0,0,10,0,Not Churned
USR_00938,14,0,0,0,112,0,Not Churned
USR_00939,0,0,0,0,0,1,Found another app
USR_00940,60,0,0,1,83,0,Not Churned
USR_00941,12,0,0,0,81,0,Not Churned
USR_00942,33,0,0,1,90,0,Not Churned
USR_00943,10,0,0,0,13,0,Not Churned
USR_00944,19,0,0,1,40,0,Not Churned
USR_00945,10,0,0,0,10,0,Not Churned
USR_00946,11,0,0,0,81,0,Not Churned
USR_00947,20,0,0,1,53,0,Not Churned
USR_00948,34,0,0,1,44,0,Not Churned
USR_00949,1,0,0,0,2,1,App crashes/Bugs
USR_00950,3,0,0,0,17,1,Slow response times
USR_00951,26,0,0,1,93,0,Not Churned
USR_00952,7,0,0,0,7,0,Not Churned
USR_00953,18,0,0,1,45,0,Not Churned
USR_00954,3,0,0,0,6,1,Found another app
USR_00955,13,0,0,0,108,0,Not Churned
USR_00956,10,0,0,0,18,0,Not Churned
USR_00957,1,0,0,0,2,1,App crashes/Bugs
USR_00958,35,0,0,1,111,0,Not Churned
USR_00959,25,0,0,1,73,0,Not Churned
USR_00960,19,0,0,1,104,0,Not Churned
USR_00961,15,0,0,0,59,0,Not Churned
USR_00962,0,0,0,0,1,1,Found another app
USR_00963,9,0,0,0,14,0,Not Churned
USR_00964,19,0,0,1,113,0,Not Churned
USR_00965,3,0,0,0,15,1,App crashes/Bugs
USR_00966,16,0,0,1,56,0,Not Churned
USR_00967,39,0,0,1,58,0,Not Churned
USR_00968,31,0,0,1,71,0,Not Churned
USR_00969,16,0,0,1,23,0,Not Churned
USR_00970,8,0,0,0,14,0,Not Churned
USR_00971,27,0,0,1,34,0,Not Churned
USR_00972,23,0,0,1,67,0,Not Churned
USR_00973,19,0,0,1,47,0,Not Churned
USR_00974,23,0,0,1,74,0,Not Churned
USR_00975,2,0,0,0,1,1,Too expensive
USR_00976,9,0,0,0,5,0,Not Churned
USR_00977,13,0,0,0,105,0,Not Churned
USR_00978,2,0,0,0,2,1,Just trying it out
USR_00979,1,0,0,0,2,1,AI responses unhelpful
USR_00980,4,0,0,0,14,1,AI responses unhelpful
USR_00981,0,0,0,0,1,1,Just trying it out
USR_00982,3,0,0,0,8,1,Too expensive
USR_00983,10,0,0,0,5,0,Not Churned
USR_00984,11,0,0,0,35,0,Not Churned
USR_00985,6,0,0,0,9,0,Not Churned
USR_00986,47,0,0,1,27,0,Not Churned
USR_00987,16,0,0,1,68,0,Not Churned
USR_00988,26,0,0,1,75,0,Not Churned
USR_00989,2,0,0,0,0,1,Found another app
USR_00990,12,0,0,0,59,0,Not Churned
USR_00991,17,0,0,1,69,0,Not Churned
USR_00992,7,0,0,0,16,0,Not Churned
USR_00993,3,0,0,0,6,1,Slow response times
USR_00994,2,0,0,0,2,1,Found another app
USR_00995,14,0,0,0,72,0,Not Churned
USR_00996,1,0,0,0,0,1,App crashes/Bugs
USR_00997,4,0,0,0,13,1,AI responses unhelpful
USR_00998,21,0,0,1,67,0,Not Churned
USR_00999,3,0,0,0,13,1,AI responses unhelpful
USR_01000,2,0,0,0,1,1,Just trying it out
USR_01001,2,0,0,0,0,1,AI responses unhelpful
USR_01002,66,0,0,1,79,0,Not Churned
USR_01003,0,0,0,0,0,1,Slow response times
USR_01004,14,0,0,0,82,0,Not Churned
USR_01005,10,0,0,0,6,0,Not Churned
USR_01006,41,0,0,1,36,0,Not Churned
USR_01007,44,0,0,1,39,0,Not Churned
USR_01008,5,0,0,0,18,0,Not Churned
USR_01009,2,0,0,0,2,1,AI responses unhelpful
USR_01010,13,0,0,0,79,0,Not Churned
USR_01011,1,0,0,0,0,1,Found another app
USR_01012,34,0,0,1,112,0,Not Churned
USR_01013,21,0,0,1,33,0,Not Churned
USR_01014,44,0,0,1,57,0,Not Churned
USR_01015,13,0,0,0,88,0,Not Churned
USR_01016,5,0,0,0,15,0,Not Churned
USR_01017,9,0,0,0,17,0,Not Churned
USR_01018,0,0,0,0,2,1,Just trying it out
USR_01019,9,0,0,0,12,0,Not Churned
USR_01020,105,0,0,1,60,0,Not Churned
USR_01021,18,0,0,1,93,0,Not Churned
USR_01022,2,0,0,0,2,1,Slow response times
USR_01023,13,0,0,0,105,0,Not Churned
USR_01024,1,0,0,0,0,1,Slow response times
USR_01025,12,0,0,0,92,0,Not Churned
USR_01026,23,0,0,1,88,0,Not Churned
USR_01027,2,0,0,0,2,1,App crashes/Bugs
USR_01028,3,0,0,0,8,1,Too expensive
USR_01029,1,0,0,0,0,1,Just trying it out
USR_01030,38,0,0,1,84,0,Not Churned
USR_01031,3,0,0,0,13,1,Too expensive
USR_01032,11,0,0,0,92,0,Not Churned
USR_01033,4,0,0,0,14,1,App crashes/Bugs
USR_01034,10,0,0,0,7,0,Not Churned
USR_01035,3,0,0,0,12,1,Just trying it out
USR_01036,20,0,0,1,100,0,Not Churned
USR_01037,20,0,0,1,36,0,Not Churned
USR_01038,2,0,0,0,0,1,App crashes/Bugs
USR_01039,45,0,0,1,42,0,Not Churned
USR_01040,35,0,0,1,80,0,Not Churned
USR_01041,6,0,0,0,7,0,Not Churned
USR_01042,8,0,0,0,5,0,Not Churned
USR_01043,5,0,0,0,16,0,Not Churned
USR_01044,11,0,0,0,45,0,Not Churned
USR_01045,4,0,0,0,10,1,Too expensive
USR_01046,18,0,0,1,42,0,Not Churned
USR_01047,1,0,0,0,1,1,App crashes/Bugs
USR_01048,4,0,0,0,18,1,App crashes/Bugs
USR_01049,13,0,0,0,101,0,Not Churned
USR_01050,26,0,0,1,58,0,Not Churned
USR_01051,28,0,0,1,102,0,Not Churned
USR_01052,5,0,0,0,6,0,Not Churned
USR_01053,1,0,0,0,2,1,Slow response times
USR_01054,8,0,0,0,13,0,Not Churned
USR_01055,5,0,0,0,7,0,Not Churned
USR_01056,30,0,0,1,93,0,Not Churned
USR_01057,0,0,0,0,2,1,AI responses unhelpful
USR_01058,16,0,0,1,65,0,Not Churned
USR_01059,2,0,0,0,1,1,Just trying it out
USR_01060,30,0,0,1,76,0,Not Churned
USR_01061,3,0,0,0,6,1,Found another app
USR_01062,8,0,0,0,15,0,Not Churned
USR_01063,4,0,0,0,4,1,App crashes/Bugs
USR_01064,11,0,0,0,24,0,Not Churned
USR_01065,10,0,0,0,9,0,Not Churned
USR_01066,21,0,0,1,91,0,Not Churned
USR_01067,0,0,0,0,2,1,Too expensive
USR_01068,2,0,0,0,2,1,Too expensive
USR_01069,20,0,0,1,21,0,Not Churned
USR_01070,15,0,0,0,27,0,Not Churned
USR_01071,16,0,0,1,104,0,Not Churned
USR_01072,25,0,0,1,104,0,Not Churned
USR_01073,3,0,0,0,4,1,AI responses unhelpful
USR_01074,23,0,0,1,54,0,Not Churned
USR_01075,4,0,0,0,7,1,Just trying it out
USR_01076,5,0,0,0,5,0,Not Churned
USR_01077,13,0,0,0,100,0,Not Churned
USR_01078,3,0,0,0,4,1,App crashes/Bugs
USR_01079,5,0,0,0,6,0,Not Churned
USR_01080,46,0,0,1,72,0,Not Churned
USR_01081,2,0,0,0,1,1,Just trying it out
USR_01082,2,0,0,0,2,1,Slow response times
USR_01083,32,0,0,1,28,0,Not Churned
USR_01084,9,0,0,0,8,0,Not Churned
USR_01085,18,0,0,1,48,0,Not Churned
USR_01086,10,0,0,0,15,0,Not Churned
USR_01087,4,0,0,0,16,1,Found another app
USR_01088,4,0,0,0,10,1,AI responses unhelpful
USR_01089,9,0,0,0,9,0,Not Churned
USR_01090,6,0,0,0,6,0,Not Churned
USR_01091,4,0,0,0,13,1,Found another app
USR_01092,26,0,0,1,22,0,Not Churned
USR_01093,10,0,0,0,18,0,Not Churned
USR_01094,6,0,0,0,16,0,Not Churned
USR_01095,10,0,0,0,13,0,Not Churned
USR_01096,50,0,0,1,114,0,Not Churned
USR_01097,2,0,0,0,1,1,Just trying it out
USR_01098,33,0,0,1,107,0,Not Churned
USR_01099,19,0,0,1,24,0,Not Churned
USR_01100,10,0,0,0,13,0,Not Churned
USR_01101,8,0,0,0,18,0,Not Churned
USR_01102,10,0,0,0,4,0,Not Churned
USR_01103,7,0,0,0,18,0,Not Churned
USR_01104,20,0,0,1,84,0,Not Churned
USR_01105,12,0,0,0,28,0,Not Churned
USR_01106,8,0,0,0,11,0,Not Churned
USR_01107,31,0,0,1,44,0,Not Churned
USR_01108,25,0,0,1,67,0,Not Churned
USR_01109,4,0,0,0,6,1,App crashes/Bugs
USR_01110,16,0,0,1,27,0,Not Churned
USR_01111,6,0,0,0,15,0,Not Churned
USR_01112,0,0,0,0,0,1,App crashes/Bugs
USR_01113,21,0,0,1,30,0,Not Churned
USR_01114,12,0,0,0,105,0,Not Churned
USR_01115,1,0,0,0,0,1,App crashes/Bugs
USR_01116,0,0,0,0,0,1,Just trying it out
USR_01117,2,0,0,0,0,1,AI responses unhelpful
USR_01118,19,0,0,1,44,0,Not Churned
USR_01119,1,0,0,0,0,1,Slow response times
USR_01120,8,0,0,0,12,0,Not Churned
USR_01121,2,0,0,0,1,1,Slow response times
USR_01122,2,0,0,0,2,1,App crashes/Bugs
USR_01123,21,0,0,1,92,0,Not Churned
USR_01124,24,0,0,1,66,0,Not Churned
USR_01125,7,0,0,0,10,0,Not Churned
USR_01126,30,0,0,1,68,0,Not Churned
USR_01127,37,0,0,1,89,0,Not Churned
USR_01128,5,0,0,0,5,0,Not Churned
USR_01129,17,0,0,1,113,0,Not Churned
USR_01130,27,0,0,1,110,0,Not Churned
USR_01131,12,0,0,0,111,0,Not Churned
USR_01132,27,0,0,1,99,0,Not Churned
USR_01133,11,0,0,0,115,0,Not Churned
USR_01134,8,0,0,0,9,0,Not Churned
USR_01135,21,0,0,1,56,0,Not Churned
USR_01136,14,0,0,0,49,0,Not Churned
USR_01137,17,0,0,1,113,0,Not Churned
USR_01138,0,0,0,0,2,1,AI responses unhelpful
USR_01139,3,0,0,0,16,1,AI responses unhelpful
USR_01140,28,0,0,1,98,0,Not Churned
USR_01141,7,0,0,0,10,0,Not Churned
